r, lambda, epoch, N, ncs_res 
0.955163045,1.000195231,9,2,5823.756044
0.962358726,1.01900498,9,2,5823.871264
0.989837091,1.018638042,9,2,5824.365401
0.972877368,1.009073518,9,2,5827.911204
0.941154374,1.025399298,9,2,5845.139521
0.994186375,1.011841669,9,2,5846.00434
0.945480097,1.008794286,9,2,5850.020396
0.853687452,1.001547666,9,2,5851.976239
0.955447118,1.019854884,9,2,5852.408989
0.911653885,1.006749084,9,2,5855.669626
0.976824679,1.022523228,9,2,5862.093813
0.938838441,1.020541647,9,2,5863.376725
0.957026315,1.025059957,9,2,5867.282004
0.937457087,1.018769835,9,2,5869.40411
0.97717848,1.010230409,9,2,5885.565946
0.953053923,1.014884564,9,2,5887.887714
0.98655757,1.026162369,9,2,5890.05471
0.912696856,1.006352845,9,2,5891.611124
0.887787936,1.015615043,9,2,5902.136309
0.919564851,1.006163329,9,2,5903.663704
0.939202625,1.034949887,9,2,5903.78141
0.88948435,1.022344139,9,2,5913.360885
0.89125778,1.007860366,9,2,5918.230554
0.948869606,1.034445399,9,2,5919.424456
0.983936948,1.0285266,9,2,5919.642448
0.974449779,1.025054075,9,2,5921.520543
0.946840819,1.012337056,9,2,5927.335591
0.951884335,1.021592217,9,2,5927.931338
0.901286789,1.03140139,9,2,5929.888822
0.989511237,1.014192627,9,2,5935.890519
0.867053844,1.013810838,9,2,5936.679551
0.860456405,1.012316613,9,2,5940.621371
0.941972748,1.006336206,9,2,5946.593164
0.891247715,1.019889572,9,2,5946.897349
0.964806861,1.020936868,9,2,5946.986809
0.979217391,1.025217395,9,2,5973.512456
0.945272526,1.009528744,9,2,5977.163528
0.931055124,1.029439762,9,2,5979.826891
0.933941454,1.028438161,9,2,5982.974069
0.87043365,1.002706431,9,2,5985.816255
0.967898289,1.027116238,9,2,5994.288813
0.882057253,1.025907766,9,2,6005.590476
0.984293808,1.029753448,9,2,6007.343753
0.895176609,1.00701393,9,2,6008.217758
0.987039504,1.025823466,9,2,6010.427431
0.938608022,1.017092583,9,2,6010.691683
0.953046306,1.006949168,9,2,6012.674333
0.867752592,1.015240019,9,2,6014.604135
0.865770534,1.001656715,9,2,6028.69538
0.909709092,1.013083098,9,2,6037.690233
0.958151916,1.002648,9,2,6042.458377
0.909522978,1.027781971,9,2,6044.790473
0.873766027,1.028116921,9,2,6050.875296
0.943341277,1.002701637,9,2,6052.446821
0.992056421,1.026670536,9,2,6058.801983
0.924644759,1.004963938,9,2,6062.996399
0.925795891,1.016401978,9,2,6063.914894
0.891699873,1.033491886,9,2,6073.816594
0.855061659,1.022585301,9,2,6074.298269
0.935477905,1.00162475,9,2,6081.65191
0.89202956,1.018590099,9,2,6102.065127
0.910622756,1.013797705,9,2,6103.041409
0.929071098,1.013666295,9,2,6106.248745
0.915269393,1.018181824,9,2,6106.646073
0.888790054,1.020928051,9,2,6108.392077
0.869801117,1.011900223,9,2,6111.310986
0.934942405,1.014012575,9,2,6111.810957
0.891514659,1.000076184,9,2,6119.089377
0.899338845,1.016441702,9,2,6119.442435
0.947942753,1.01309732,9,2,6119.547442
0.939380883,1.027347864,9,2,6120.617879
0.990117945,1.034885321,9,2,6124.557235
0.868460192,1.03257311,9,2,6128.586558
0.89302461,1.028952836,9,2,6133.627379
0.991891339,1.023138763,9,2,6134.518193
0.941104208,1.02412359,9,2,6137.543204
0.919871045,1.032138483,9,2,6138.936217
0.967262341,1.020288519,9,2,6143.004895
0.977783888,1.028678916,9,2,6144.931872
0.889773569,1.013945595,9,2,6146.877719
0.943787232,1.005623993,9,2,6163.901851
0.995769571,1.034554572,9,2,6169.290273
0.927663141,1.000278587,9,2,6169.620261
0.866393087,1.033430565,9,2,6188.441049
0.866599035,1.02659187,9,2,6189.329199
0.854430952,1.01654433,9,2,6194.029597
0.973512175,1.021954561,9,2,6204.323811
0.966060716,1.008152342,9,2,6206.292396
0.996263805,1.004501199,9,2,6212.465205
0.888900774,1.011884659,9,2,6220.918109
0.869519861,1.020310273,9,2,6231.221018
0.957745127,1.009359979,9,2,6279.235161
0.976616027,1.017181035,9,2,6282.595751
0.967275743,1.005293362,9,2,6282.654001
0.926863463,1.020555579,9,2,6282.692087
0.919224223,1.017653532,9,2,6284.007383
0.961393077,1.017441544,9,2,6287.241491
0.931786118,1.010966214,9,2,6289.668997
0.862813293,1.004949462,9,2,6290.667459
0.999195721,1.01846171,9,2,6296.333356
0.924457611,1.007393753,9,2,6298.533943
0.901535753,1.030614716,9,2,6304.534508
0.990082028,1.03255453,9,2,6307.486416
0.930921402,1.020149915,9,2,6308.789738
0.986053309,1.024342912,9,2,6308.823304
0.898969432,1.016544008,9,2,6309.605001
0.97826021,1.034551583,9,2,6313.163938
0.910529541,1.034098376,9,2,6323.77131
0.9608122,1.015080604,9,2,6324.811823
0.866564811,1.01275774,9,2,6342.362205
0.913930737,1.007882719,9,2,6361.372438
0.992070128,1.032307903,9,2,6361.694919
0.97942264,1.003451511,9,2,6361.785305
0.99602795,1.027549032,9,2,6364.632155
0.859251624,1.023516442,9,2,6368.517024
0.975750197,1.011268046,9,2,6369.179927
0.945246505,1.007375156,9,2,6369.606089
0.934855939,1.025179434,9,2,6374.370596
0.931937115,1.015039668,9,2,6377.842069
0.955432786,1.017154159,9,2,6382.694818
0.878974603,1.018749941,9,2,6394.204449
0.868534486,1.013652597,9,2,6394.59257
0.950427965,1.003790008,9,2,6395.181346
0.950298009,1.024094389,9,2,6408.217351
0.889240361,1.026896295,9,2,6408.564323
0.876018297,1.014159518,9,2,6411.687378
0.891336326,1.03168999,9,2,6412.149254
0.959478088,1.012132276,9,2,6416.214467
0.864478584,1.024854299,9,2,6421.349382
0.993747539,1.026297166,9,2,6424.462102
0.970043795,1.030663165,9,2,6425.150826
0.937008797,1.00185675,9,2,6428.583787
0.922059916,1.026006242,9,2,6430.399335
0.925943997,1.019095201,9,2,6443.515691
0.887910463,1.02191326,9,2,6446.08883
0.954343894,1.032483436,9,2,6447.241279
0.966276216,1.024670043,9,2,6448.649273
0.962729627,1.016277093,9,2,6460.980966
0.924890355,1.031648414,9,2,6473.191687
0.996600823,1.032230318,9,2,6473.738819
0.918686823,1.027428055,9,2,6476.201752
0.941011852,1.019154733,9,2,6480.66714
0.973218968,1.009918847,9,2,6487.809234
0.907249705,1.034241571,9,2,6488.004733
0.941403601,1.003641617,9,2,6504.308469
0.899629121,1.016534489,9,2,6508.910019
0.991284217,1.002812925,9,2,6509.570943
0.864910736,1.033245619,9,2,6509.66908
0.880287679,1.014974155,9,2,6514.580865
0.945235448,1.007461459,9,2,6517.161647
0.850769948,1.01783265,9,2,6522.15091
0.981382845,1.020108026,9,2,6530.205652
0.930231062,1.028084589,9,2,6531.126672
0.858935007,1.021263865,9,2,6538.312631
0.981083966,1.031487848,9,2,6538.496497
0.924016654,1.032979587,9,2,6543.588975
0.867318909,1.02111478,9,2,6545.201321
0.955133245,1.032644815,9,2,6547.589567
0.919824529,1.012786896,9,2,6548.838887
0.858383117,1.006466954,9,2,6548.961769
0.878740822,1.025949017,9,2,6560.925071
0.929620835,1.008193819,9,2,6566.129559
0.889069526,1.012744008,9,2,6569.940806
0.95567706,1.023093192,9,2,6588.610643
0.905558388,1.020903558,9,2,6589.607079
0.865371979,1.021188695,9,2,6593.281868
0.873296703,1.028912245,9,2,6594.530913
0.928623164,1.006622052,9,2,6599.017061
0.90876857,1.004149203,9,2,6603.420561
0.862853956,1.017204106,9,2,6603.454325
0.911639631,1.019654285,9,2,6614.12648
0.906433638,1.004835762,9,2,6616.001875
0.863094526,1.01282192,9,2,6616.040278
0.868651666,1.023088127,9,2,6626.366707
0.899026003,1.028723098,9,2,6627.636167
0.969770655,1.027421368,9,2,6634.891942
0.940252709,1.01115572,9,2,6640.34501
0.999335345,1.02843444,9,2,6642.506228
0.926305564,1.021978571,9,2,6654.439218
0.94037775,1.01304502,9,2,6655.743539
0.952089399,1.027994729,9,2,6665.102426
0.889633551,1.004351317,9,2,6665.845717
0.888037959,1.024544652,9,2,6674.14609
0.934779713,1.012343943,9,2,6679.452346
0.969763865,1.0058093,9,2,6681.401946
0.907777892,1.000512901,9,2,6703.877618
0.988009117,1.029002713,9,2,6718.631006
0.910499203,1.006583179,9,2,6719.131571
0.926581907,1.020986532,9,2,6727.717698
0.981674486,1.009604335,9,2,6732.52547
0.859869754,1.032221038,9,2,6738.607807
0.955722355,1.022552512,9,2,6742.436655
0.970596013,1.002062839,9,2,6744.693419
0.95714544,1.006820717,9,2,6745.455985
0.867015199,1.027300105,9,2,6751.003994
0.989369033,1.026898381,9,2,6760.159249
0.875643382,1.026090622,9,2,6767.990373
0.878329221,1.033138605,9,2,6768.024681
0.999114632,1.0279439,9,2,6768.390811
0.973651795,1.00779255,9,2,6769.103799
0.935142659,1.02132835,9,2,6775.454959
0.978852248,1.001210297,9,2,6776.750045
0.982941819,1.001003956,9,2,6782.268959
0.988849941,1.031789923,9,2,6793.537197
0.938120644,1.029818801,9,2,6794.315593
0.934906609,1.027637411,9,2,6812.545461
0.935228894,1.017700899,9,2,6817.318815
0.919478426,1.00985227,9,2,6818.01722
0.982344859,1.032809329,9,2,6825.421345
0.866778051,1.0286267,9,2,6827.956543
0.947684377,1.005556606,9,2,6828.486152
0.913207349,1.01714994,9,2,6831.83584
0.923112528,1.032365523,9,2,6832.646924
0.952473417,1.032296692,9,2,6833.986345
0.951792246,1.020560487,9,2,6837.991011
0.973779722,1.031830965,9,2,6845.668888
0.946004607,1.030212847,9,2,6846.578592
0.866981645,1.02632483,9,2,6851.239482
0.889682538,1.004120269,9,2,6853.449181
0.960465702,1.016281818,9,2,6877.213623
0.872718611,1.026934738,9,2,6885.407495
0.954825924,1.019849529,9,2,6890.152733
0.868807087,1.029178715,9,2,6891.082539
0.961197178,1.009359644,9,2,6895.148549
0.972563295,1.004251918,9,2,6909.520085
0.893170432,1.017550161,9,2,6915.526214
0.955159914,1.027722315,9,2,6915.584497
0.982867635,1.010501272,9,2,6916.662597
0.985968125,1.015732961,9,2,6928.0653
0.877559878,1.011380652,9,2,6933.277704
0.98541757,1.012834343,9,2,6938.308435
0.91597738,1.013072493,9,2,6948.421249
0.874052487,1.01962873,9,2,6959.048909
0.981219799,1.011990812,9,2,6964.407258
0.914615683,1.022983854,9,2,6967.504304
0.954886671,1.001358487,9,2,6968.341348
0.957823638,1.017964336,9,2,6969.01564
0.931241452,1.008205438,9,2,6976.225163
0.993252556,1.03080389,9,2,6977.941014
0.895188484,1.004682158,9,2,6979.52462
0.866133868,1.031634121,9,2,6980.999101
0.868479544,1.017641459,9,2,6981.562814
0.870413424,1.010189782,9,2,6995.770793
0.938096598,1.016509982,9,2,6996.64292
0.975766176,1.014704216,9,2,7004.59676
0.918492751,1.025367766,9,2,7016.174501
0.958822933,1.000146308,9,2,7021.554697
0.969376404,1.016941765,9,2,7022.878909
0.98189062,1.021091807,9,2,7023.232751
0.850700825,1.01692619,9,2,7026.562388
0.895146331,1.003751855,9,2,7034.166545
0.98479187,1.004147269,9,2,7050.496468
0.992588619,1.013525006,9,2,7058.008853
0.979009635,1.005595875,9,2,7069.022239
0.916838957,1.022764166,9,2,7071.018934
0.865666362,1.021802539,9,2,7084.804021
0.919203334,1.028001814,9,2,7086.630759
0.916889224,1.00541005,9,2,7101.471726
0.917101992,1.004299883,9,2,7145.842105
0.861257321,1.002074728,9,2,7146.250144
0.909119916,1.028647137,9,2,7149.583464
0.993556019,1.020876706,9,2,7155.319301
0.997472218,1.023772973,9,2,7166.296553
0.905524672,1.02244815,9,2,7172.526197
0.946171751,1.001568903,9,2,7180.661204
0.866097471,1.034599207,9,2,7184.601034
0.95333862,1.032320396,9,2,7185.360167
0.933460963,1.0042268,9,2,7185.647304
0.958081576,1.020846872,9,2,7206.918735
0.975134613,1.011724769,9,2,7215.943215
0.889150336,1.024140537,9,2,7226.093388
0.917185306,1.017095094,9,2,7227.883717
0.971610595,1.00000485,9,2,7229.405304
0.940251075,1.009639294,9,2,7230.411426
0.888146047,1.032013623,9,2,7236.455682
0.934202117,1.021406189,9,2,7242.125569
0.931995272,1.028660343,9,2,7244.005601
0.989788475,1.034363549,9,2,7244.011769
0.930190931,1.000656069,9,2,7251.581978
0.934929837,1.014707481,9,2,7258.865909
0.931312292,1.007721076,9,2,7261.192502
0.915206403,1.030222367,9,2,7267.027443
0.952887146,1.02521107,9,2,7270.559965
0.98292722,1.005138737,9,2,7272.432774
0.885941485,1.014030709,9,2,7275.524208
0.920368303,1.015017625,9,2,7286.652682
0.978842189,1.010779788,9,2,7289.16667
0.915899898,1.025840522,9,2,7289.481128
0.929459155,1.02450094,9,2,7294.460974
0.910651481,1.012124731,9,2,7294.552904
0.932918768,1.013481906,9,2,7296.299621
0.974218979,1.033155469,9,2,7301.589826
0.948936037,1.024541378,9,2,7304.303396
0.964573595,1.030643039,9,2,7306.298229
0.925819684,1.013515969,9,2,7320.742026
0.944930187,1.007119906,9,2,7323.021133
0.991332899,1.016298366,9,2,7328.28872
0.991139287,1.001146681,9,2,7334.282786
0.877882172,1.009714999,9,2,7336.965076
0.927338995,1.025405363,9,2,7347.041945
0.891019885,1.007324882,9,2,7363.316314
0.99214903,1.024503759,9,2,7380.204459
0.890735332,1.004730364,9,2,7384.014442
0.892909994,1.034751366,9,2,7403.873952
0.931883712,1.023569267,9,2,7408.652202
0.965620577,1.003919659,9,2,7411.893726
0.926482075,1.002468437,9,2,7415.240117
0.982519315,1.01787862,9,2,7418.37887
0.953484908,1.028154105,9,2,7428.291471
0.990913119,1.02540064,9,2,7439.36963
0.984875903,1.027115143,9,2,7441.743519
0.999567563,1.029565357,9,2,7470.429484
0.885523663,1.000012311,9,2,7484.565204
0.970952198,1.029453836,9,2,7493.166323
0.928085873,1.025878693,9,2,7519.726013
0.938850444,1.034132474,9,2,7522.777225
0.917962455,1.016913687,9,2,7524.654597
0.862040698,1.025918423,9,2,7544.669526
0.975685448,1.001199707,9,2,7545.77214
0.860773984,1.004488903,9,2,7546.352005
0.933797052,1.020503936,9,2,7547.775714
0.945136377,1.000100582,9,2,7548.551264
0.981222334,1.025948931,9,2,7551.131451
0.876716183,1.008628396,9,2,7551.688492
0.886168978,1.02633117,9,2,7557.978816
0.881811092,1.016074646,9,2,7565.942005
0.961050077,1.00397799,9,2,7570.795177
0.994879541,1.033728631,9,2,7573.728226
0.980623543,1.017183566,9,2,7581.717657
0.99671012,1.017369186,9,2,7588.135792
0.914816499,1.006808885,9,2,7604.634986
0.951902438,1.018737066,9,2,7629.657299
0.914138704,1.032131894,9,2,7634.302748
0.86680908,1.000367052,9,2,7636.957101
0.875100628,1.002640536,9,2,7637.156609
0.968468998,1.032367542,9,2,7639.815975
0.916163761,1.031161479,9,2,7641.467911
0.899444578,1.024621401,9,2,7645.543063
0.941741814,1.02175864,9,2,7647.056828
0.984067532,1.005686191,9,2,7647.844996
0.852432749,1.003676064,9,2,7649.45004
0.978033117,1.006192646,9,2,7653.678675
0.962871188,1.026760262,9,2,7659.406947
0.995431743,1.026049079,9,2,7669.03476
0.975626808,1.034502061,9,2,7672.39874
0.957391563,1.029964285,9,2,7677.810515
0.974461044,1.03118609,9,2,7681.959293
0.915641586,1.004156933,9,2,7691.345311
0.926964879,1.029330013,9,2,7694.26567
0.884321827,1.021482438,9,2,7708.859573
0.889444864,1.011959462,9,2,7711.464599
0.88692059,1.02428827,9,2,7715.10456
0.977556213,1.012191753,9,2,7721.086558
0.91076595,1.027831426,9,2,7746.82792
0.94884552,1.02061141,9,2,7751.494718
0.916932314,1.007890786,9,2,7756.022601
0.956067152,1.030084768,9,2,7759.281299
0.866112287,1.032935711,9,2,7766.521761
0.939708659,1.014427053,9,2,7769.721242
0.948677603,1.031654853,9,2,7779.235102
0.928014084,1.013447424,9,2,7782.435764
0.927481837,1.033592928,9,2,7782.855643
0.928856671,1.033275258,9,2,7782.947781
0.912774092,1.00508805,9,2,7791.984672
0.887095639,1.032646902,9,2,7794.869868
0.936546657,1.021343151,9,2,7804.867973
0.945273456,1.001362254,9,2,7805.791358
0.942469443,1.033929216,9,2,7816.027308
0.98788109,1.024849072,9,2,7818.077804
0.873504387,1.020896874,9,2,7819.289395
0.991183545,1.022210858,9,2,7822.006522
0.977764546,1.028377316,9,2,7844.163942
0.950952307,1.013215607,9,2,7844.67746
0.972217948,1.031992079,9,2,7867.754476
0.91052134,1.027009806,9,2,7873.246987
0.953007127,1.005289983,9,2,7882.253082
0.965517401,1.004337417,9,2,7885.766012
0.925973541,1.008683976,9,2,7891.71278
0.922979167,1.016917172,9,2,7901.397036
0.866214882,1.022524638,9,2,7903.460141
0.932865516,1.008569678,9,2,7906.643998
0.888776487,1.030793008,9,2,7910.368843
0.901210535,1.015353967,9,2,7914.924826
0.987604372,1.013213238,9,2,7935.15831
0.859308728,1.004366003,9,2,7935.925458
0.854603963,1.008369581,9,2,7938.297011
0.892442139,1.004595804,9,2,7940.114301
0.909583485,1.007668508,9,2,7946.590729
0.994572104,1.017165343,9,2,7950.234329
0.87580443,1.014632314,9,2,7951.485467
0.915839697,1.003953355,9,2,7951.651391
0.943043795,1.007427828,9,2,7958.448194
0.944409972,1.00424055,9,2,7973.734057
0.915996218,1.012805876,9,2,7974.86115
0.988239962,1.030023612,9,2,7980.999621
0.881439926,1.016098608,9,2,7985.363173
0.873015602,1.028404199,9,2,7989.22235
0.860183225,1.029258539,9,2,7992.565445
0.88609458,1.019182806,9,2,7992.811377
0.974083538,1.023054636,9,2,8001.384666
0.850419915,1.005214443,9,2,8001.922956
0.851699796,1.004824844,9,2,8011.588061
0.978084114,1.03441024,9,2,8014.114961
0.877772887,1.030419335,9,2,8016.409829
0.926010524,1.022691705,9,2,8020.34909
0.935804814,1.026593151,9,2,8020.713669
0.975554756,1.009473011,9,2,8030.266857
0.870619772,1.025539223,9,2,8033.862405
0.994516642,1.007063155,9,2,8043.131711
0.931268646,1.006248454,9,2,8044.086084
0.931309934,1.02543922,9,2,8051.720711
0.936262411,1.027123951,9,2,8058.318278
0.888552044,1.034788675,9,2,8061.294953
0.903596171,1.026435511,9,2,8068.977472
0.982386862,1.005548137,9,2,8080.616685
0.86440308,1.025750685,9,2,8083.776882
0.909685861,1.010883858,9,2,8090.349709
0.978611139,1.02382995,9,2,8091.177895
0.976655563,1.017535247,9,2,8098.899346
0.931905951,1.006670962,9,2,8100.974631
0.97230436,1.031550176,9,2,8111.138249
0.945366147,1.023925279,9,2,8118.627696
0.88723703,1.030439168,9,2,8119.192637
0.929766308,1.001456581,9,2,8120.395355
0.976478632,1.02318135,9,2,8126.417624
0.967278907,1.00766544,9,2,8129.946467
0.935818632,1.024846676,9,2,8131.502638
0.926105796,1.032246842,9,2,8132.187176
0.990368898,1.003854615,9,2,8138.764595
0.873225333,1.02733255,9,2,8162.451998
0.909755641,1.00246114,9,2,8164.020475
0.90058787,1.029401366,9,2,8180.986343
0.900748443,1.024985507,9,2,8183.172062
0.933333652,1.003035772,9,2,8190.497162
0.933417368,1.021752055,9,2,8190.497162
0.931899531,1.008975872,9,2,8190.497164
0.931888813,1.008819362,9,2,8190.497167
0.932028991,1.018183739,9,2,8190.497183
0.931885654,1.006283217,9,2,8191.282553
0.985314185,1.031254629,9,2,8193.201412
0.930031477,1.023116069,9,2,8193.516996
0.980878212,1.010289497,9,2,8194.912973
0.941478371,1.022230622,9,2,8197.260306
0.882068464,1.025027083,9,2,8197.427288
0.886337243,1.014015369,9,2,8197.578322
0.940799238,1.024620701,9,2,8201.369798
0.945819725,1.019531938,9,2,8210.734791
0.869893974,1.029279662,9,2,8214.945725
0.979187569,1.01355449,9,2,8221.026571
0.884599523,1.017810838,9,2,8230.545029
0.955948839,1.005070211,9,2,8231.337429
0.948785426,1.026012346,9,2,8239.574175
0.888008386,1.029748007,9,2,8241.926067
0.984899104,1.02915402,9,2,8242.265686
0.894842732,1.005582616,9,2,8250.075587
0.890588303,1.033550314,9,2,8251.581638
0.912125533,1.031928729,9,2,8253.160527
0.893718251,1.027469007,9,2,8273.407808
0.906420805,1.033895891,9,2,8280.560827
0.984258585,1.023573291,9,2,8281.842622
0.936851606,1.010678749,9,2,8298.19035
0.88100207,1.013881283,9,2,8300.029504
0.882377601,1.021868921,9,2,8300.250251
0.876166902,1.008509092,9,2,8303.87461
0.952862365,1.026195733,9,2,8363.52943
0.997035187,1.011144647,9,2,8370.198969
0.889079021,1.020750424,9,2,8377.326155
0.854390808,1.013804477,9,2,8382.161028
0.89097061,1.01747297,9,2,8386.246133
0.96584167,1.020063858,9,2,8410.368484
0.979479002,1.013433436,9,2,8412.347517
0.995129231,1.02392955,9,2,8415.455154
0.990643846,1.022609153,9,2,8417.697494
0.877417512,1.02205211,9,2,8422.722865
0.945169066,1.023826496,9,2,8431.082436
0.99595602,1.010235523,9,2,8431.853731
0.963348191,1.019524786,9,2,8435.675542
0.971083052,1.002848813,9,2,8441.491552
0.966278612,1.021613175,9,2,8446.696892
0.876927606,1.003342831,9,2,8446.79911
0.982081862,1.014692333,9,2,8466.842532
0.889080509,1.021502772,9,2,8476.666787
0.944486567,1.006138823,9,2,8480.688569
0.93968337,1.012191743,9,2,8513.308636
0.888173302,1.014305022,9,2,8524.271909
0.997106303,1.016102245,9,2,8526.62358
0.93861995,1.001977505,9,2,8530.995752
0.948133777,1.026240247,9,2,8546.624133
0.866147495,1.024035146,9,2,8558.016571
0.994410896,1.003780301,9,2,8569.980808
0.9056864,1.027237255,9,2,8572.158903
0.859291561,1.010000249,9,2,8585.093365
0.923159082,1.00098423,9,2,8595.647389
0.909422473,1.027857107,9,2,8612.566126
0.92339333,1.033320801,9,2,8615.675263
0.98137132,1.032032589,9,2,8617.568313
0.968922557,1.023442591,9,2,8621.883267
0.93911124,1.027889718,9,2,8623.307433
0.861727735,1.034833166,9,2,8631.986011
0.868060516,1.028301609,9,2,8640.710196
0.901885912,1.029108641,9,2,8649.761075
0.926153597,1.00024974,9,2,8652.649126
0.893537872,1.009327894,9,2,8653.821703
0.927347483,1.026982541,9,2,8654.671647
0.995208434,1.021924287,9,2,8662.393292
0.935972975,1.014732079,9,2,8664.385724
0.96703794,1.030676697,9,2,8667.017142
0.863476173,1.026571478,9,2,8669.897413
0.877388829,1.03479297,9,2,8680.292623
0.957133741,1.001019844,9,2,8682.306175
0.912810525,1.026839989,9,2,8691.075864
0.906798271,1.021670122,9,2,8703.047467
0.990510145,1.004046924,9,2,8708.062484
0.991471952,1.018555879,9,2,8721.870487
0.867522877,1.034822614,9,2,8723.426233
0.965309499,1.002140982,9,2,8734.961182
0.87722791,1.020042519,9,2,8738.293714
0.995839761,1.03189373,9,2,8746.188781
0.994895055,1.030312022,9,2,8755.971186
0.963093459,1.025862449,9,2,8766.663748
0.890374875,1.028326162,9,2,8781.450393
0.910396058,1.017537466,9,2,8784.157064
0.852988774,1.034449488,9,2,8804.446373
0.977798436,1.033101081,9,2,8841.52667
0.901006057,1.029988051,9,2,8847.638565
0.852115691,1.006877072,9,2,8854.029515
0.968698112,1.008587476,9,2,8864.030618
0.881149736,1.024857525,9,2,8867.483812
0.967071359,1.015783797,9,2,8869.575645
0.940798944,1.002353164,9,2,8877.367192
0.948972218,1.00694502,9,2,8881.328663
0.889582333,1.005851725,9,2,8882.813184
0.899156137,1.021442358,9,2,8887.868934
0.998601066,1.001115809,9,2,8897.877125
0.981526168,1.004072304,9,2,8922.601931
0.907551514,1.031017115,9,2,8926.745562
0.9494706,1.006832114,9,2,8935.097709
0.98904792,1.023782863,9,2,8937.909138
0.940388894,1.019582627,9,2,8940.509224
0.99533734,1.000626182,9,2,8947.855397
0.964823596,1.031095492,9,2,8948.546085
0.895325866,1.002209337,9,2,8949.451155
0.982002417,1.028070099,9,2,8953.04407
0.969478139,1.006685592,9,2,8961.304664
0.964794777,1.030079345,9,2,8966.649227
0.926272137,1.022221871,9,2,8979.625011
0.884267312,1.029087183,9,2,8986.366958
0.8609437,1.003717938,9,2,8990.636354
0.984491405,1.034162683,9,2,9002.981259
0.972951126,1.003562116,9,2,9016.404791
0.901863605,1.033025418,9,2,9042.462364
0.995881985,1.00607247,9,2,9055.532533
0.918796855,1.032922191,9,2,9059.130374
0.917972497,1.014498821,9,2,9062.076933
0.869876142,1.007532872,9,2,9063.431326
0.944000966,1.027607253,9,2,9067.234666
0.883602058,1.033146115,9,2,9076.41863
0.888595336,1.00378498,9,2,9076.571199
0.969435372,1.007800805,9,2,9083.332207
0.953529864,1.014622645,9,2,9084.871536
0.89327238,1.029409601,9,2,9085.713544
0.989077061,1.027583192,9,2,9086.131453
0.966551402,1.023883456,9,2,9086.57606
0.852322457,1.029440933,9,2,9094.335708
0.957876282,1.032836245,9,2,9101.025215
0.890849553,1.025998389,9,2,9103.52214
0.885751713,1.030207097,9,2,9104.425588
0.999736214,1.007414429,9,2,9104.573448
0.867888026,1.027489275,9,2,9110.616061
0.982926249,1.021986399,9,2,9114.58009
0.98455109,1.032236038,9,2,9139.680251
0.967298253,1.000835144,9,2,9140.213678
0.958288384,1.024464386,9,2,9149.188428
0.952038347,1.020156998,9,2,9150.008029
0.92145475,1.000401247,9,2,9162.994785
0.978052549,1.028824328,9,2,9166.248303
0.984715762,1.033970064,9,2,9170.079148
0.983520252,1.00201662,9,2,9178.733548
0.869340555,1.005372886,9,2,9191.631604
0.932442187,1.015928122,9,2,9193.768575
0.908896526,1.007931877,9,2,9205.873537
0.913665658,1.016013922,9,2,9213.276463
0.883912262,1.02690214,9,2,9215.532134
0.990135708,1.016057371,9,2,9222.676671
0.868434829,1.000373748,9,2,9230.337587
0.949188155,1.024932793,9,2,9239.442481
0.928398671,1.0136337,9,2,9249.756788
0.932629683,1.017339449,9,2,9250.042282
0.984403143,1.009387503,9,2,9271.982578
0.939670556,1.032705222,9,2,9273.030464
0.982998949,1.018844016,9,2,9281.280447
0.984706295,1.029992083,9,2,9281.459178
0.94992426,1.000762189,9,2,9284.525061
0.900333713,1.033715877,9,2,9291.000178
0.952421115,1.028529124,9,2,9303.390882
0.909480231,1.025392066,9,2,9305.944245
0.919086822,1.034491633,9,2,9334.121774
0.906688205,1.028235109,9,2,9336.89997
0.919680033,1.032044315,9,2,9352.898533
0.980970757,1.007705504,9,2,9376.977345
0.929051391,1.002568028,9,2,9390.597191
0.87263041,1.002524729,9,2,9417.865105
0.937804982,1.006142497,9,2,9425.595708
0.911470917,1.033902712,9,2,9426.497741
0.975665182,1.009636683,9,2,9437.686669
0.937542304,1.000304627,9,2,9438.609667
0.854579889,1.030657749,9,2,9440.730327
0.924024611,1.021294995,9,2,9452.657761
0.906930752,1.032318238,9,2,9475.693323
0.861694762,1.031709136,9,2,9491.006766
0.93024963,1.008063113,9,2,9497.2275
0.951195613,1.025246212,9,2,9499.1812
0.877171501,1.022378558,9,2,9509.303697
0.916353607,1.022816863,9,2,9519.27106
0.932361416,1.019160278,9,2,9520.632902
0.926256354,1.001454713,9,2,9542.565124
0.86340658,1.004681533,9,2,9548.402442
0.890479491,1.020805353,9,2,9560.53576
0.994555955,1.01037592,9,2,9580.544787
0.895053257,1.018193165,9,2,9593.507603
0.860834533,1.020228706,9,2,9659.870928
0.978200737,1.019739278,9,2,9663.15635
0.916030446,1.002534934,9,2,9666.524518
0.892132683,1.013625606,9,2,9696.974853
0.973916901,1.030293505,9,2,9698.880189
0.878133787,1.025233612,9,2,9703.310557
0.97289914,1.017452402,9,2,9725.382064
0.908781277,1.032438359,9,2,9767.396482
0.993159016,1.021749541,9,2,9770.083999
0.940616103,1.008837632,9,2,9771.775798
0.960911444,1.025723211,9,2,9772.692979
0.88381487,1.022153272,9,2,9773.755803
0.999137427,1.014553287,9,2,9786.429528
0.992645586,1.016271975,9,2,9809.344874
0.867564951,1.015695377,9,2,9813.518489
